movie_id,title,vote_average,vote_count,status,release_date,revenue,adult,budget,imdb_id,original_language,original_title,overview,popularity,genres,production_companies,production_countries,spoken_languages
4520260,Kung Fu Panda,7.24,10503,Released,6/4/2008,631744560,FALSE,130000000,tt0441773,en,Kung Fu Panda,"When the Valley of Peace is threatened, lazy Po the panda discovers his destiny as the ""chosen one"" and trains to become a kung fu hero, but transforming the unsleek slacker into a brave warrior won't be easy. It's up to Master Shifu and the Furious Five -- Tigress, Crane, Mantis, Viper and Monkey -- to give it a try.",52.866,"Action, Adventure, Animation, Family, Comedy","DreamWorks Animation, Paramount",United States of America,English
4520261,Transformers,6.8,10477,Released,6/27/2007,709709780,FALSE,150000000,tt0418279,en,Transformers,Young teenager Sam Witwicky becomes involved in the ancient struggle between two extraterrestrial factions of transforming robots – the heroic Autobots and the evil Decepticons. Sam holds the clue to unimaginable power and the Decepticons will stop at nothing to retrieve it.,10.172,"Adventure, Science Fiction, Action","DreamWorks Pictures, di Bonaventura Pictures, Tom DeSanto/Don Murphy Production",United States of America,"Spanish, English"
4520262,E.T. the Extra-Terrestrial,7.512,10467,Released,6/11/1982,792965500,FALSE,10500000,tt0083866,en,E.T. the Extra-Terrestrial,"An alien is left behind on Earth and saved by the 10-year-old Elliot who decides to keep him hidden in his home. While a task force hunts for the extra-terrestrial, Elliot, his brother, and his little sister Gertie form an emotional bond with their new friend, and try to help him find his way home.",50.334,"Science Fiction, Adventure, Family, Fantasy","Universal Pictures, Amblin Entertainment",United States of America,English
4520263,Taken,7.387,10432,Released,2/18/2008,226830568,FALSE,25000000,tt0936501,en,Taken,"While vacationing with a friend in Paris, an American girl is kidnapped by a gang of human traffickers intent on selling her into forced prostitution. Working against the clock, her ex-spy father must pull out all the stops to save her. But with his best years possibly behind him, the job may be more than he can handle.",58.646,"Action, Thriller","Wintergreen Productions, EuropaCorp, M6 Films, Grive Productions, TPS Star, M6, All Pictures Media, 20th Century Fox, Canal+","France, United States of America","English, French, Arabic, Albanian"
4520264,Jurassic World: Fallen Kingdom,6.548,10431,Released,6/22/2018,1310466296,FALSE,170000000,tt4881806,en,Jurassic World: Fallen Kingdom,"Three years after Jurassic World was destroyed, Isla Nublar now sits abandoned. When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event.",44.365,"Action, Adventure, Science Fiction, Thriller","Amblin Entertainment, Universal Pictures",United States of America,"English, Russian"
4520265,The Big Lebowski,7.842,10390,Released,3/6/1998,47010480,FALSE,15000000,tt0118715,en,The Big Lebowski,"Jeffrey 'The Dude' Lebowski, a Los Angeles slacker who only wants to bowl and drink White Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money.",30.996,"Comedy, Crime","Gramercy Pictures, PolyGram Filmed Entertainment, Working Title Films","United Kingdom, United States of America","English, Hebrew, Spanish, German"
4520266,Dawn of the Planet of the Apes,7.306,10321,Released,6/26/2014,710644566,FALSE,170000000,tt2103281,en,Dawn of the Planet of the Apes,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",59.336,"Science Fiction, Action, Drama, Thriller","TSG Entertainment, Chernin Entertainment, Ingenious Media",United States of America,English
4520267,Dead Poets Society,8.312,10311,Released,6/2/1989,235860116,FALSE,16400000,tt0097165,en,Dead Poets Society,"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",38.942,Drama,"Touchstone Pictures, Silver Screen Partners IV, A Steven Haft Production, Witt/Thomas Productions",United States of America,"English, Latin"
4520268,Your Name.,8.514,10303,Released,8/26/2016,357986087,FALSE,0,tt5311514,ja,君の名は。,"High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.",68.999,"Romance, Animation, Drama","CoMix Wave Films, TOHO, KADOKAWA, East Japan Marketing & Communications, AMUSE, voque ting, Lawson Entertainment, 4Kids Entertainment",Japan,Japanese
4520269,Fantastic Beasts: The Crimes of Grindelwald,6.876,10203,Released,11/14/2018,654855901,FALSE,200000000,tt4123430,en,Fantastic Beasts: The Crimes of Grindelwald,"Gellert Grindelwald has escaped imprisonment and has begun gathering followers to his cause—elevating wizards above all non-magical beings. The only one capable of putting a stop to him is the wizard he once called his closest friend, Albus Dumbledore. However, Dumbledore will need to seek help from the wizard who had thwarted Grindelwald once before, his former student Newt Scamander, who agrees to help, unaware of the dangers that lie ahead. Lines are drawn as love and loyalty are tested, even among the truest friends and family, in an increasingly divided wizarding world.",29.783,"Fantasy, Adventure, Family","Warner Bros. Pictures, Heyday Films","United Kingdom, United States of America","English, French"
4520270,Die Hard,7.775,10202,Released,7/15/1988,140767956,FALSE,28000000,tt0095016,en,Die Hard,"NYPD cop John McClane's plan to reconcile with his estranged wife is thrown for a serious loop when, minutes after he arrives at her office, the entire building is overtaken by a group of terrorists. With little help from the LAPD, wisecracking McClane sets out to single-handedly rescue the hostages and bring the bad guys down.",36.754,"Action, Thriller","Gordon Company, Silver Pictures, 20th Century Fox",United States of America,"English, German, Italian"
4520271,Now You See Me 2,6.83,10172,Released,6/2/2016,334901337,FALSE,90000000,tt3110958,en,Now You See Me 2,"One year after outwitting the FBI and winning the public’s adulation with their mind-bending spectacles, the Four Horsemen resurface only to find themselves face to face with a new enemy who enlists them to pull off their most dangerous heist yet.",33.753,"Crime, Thriller, Action, Mystery","Summit Entertainment, Lionsgate, K/O Paper Products, TIK Films","Hong Kong, United States of America","Cantonese, Mandarin, English"
4520272,Home Alone,7.412,10140,Released,11/16/1990,476684675,FALSE,18000000,tt0099785,en,Home Alone,"Eight-year-old Kevin McCallister makes the most of the situation after his family unwittingly leaves him behind when they go on Christmas vacation. But when a pair of bungling burglars set their sights on Kevin's house, the plucky kid stands ready to defend his territory. By planting booby traps galore, adorably mischievous Kevin stands his ground as his frantic mother attempts to race home before Christmas Day.",1.826,"Comedy, Family","Hughes Entertainment, 20th Century Fox",United States of America,"English, French"
4520273,The Matrix Reloaded,7.039,10128,Released,5/15/2003,738599701,FALSE,150000000,tt0234215,en,The Matrix Reloaded,"Six months after the events depicted in The Matrix, Neo has proved to be a good omen for the free humans, as more and more humans are being freed from the matrix and brought to Zion, the one and only stronghold of the Resistance.  Neo himself has discovered his superpowers including super speed, ability to see the codes of the things inside the matrix and a certain degree of pre-cognition. But a nasty piece of news hits the human resistance: 250,000 machine sentinels are digging to Zion and would reach them in 72 hours. As Zion prepares for the ultimate war, Neo, Morpheus and Trinity are advised by the Oracle to find the Keymaker who would help them reach the Source.  Meanwhile Neo's recurrent dreams depicting Trinity's death have got him worried and as if it was not enough, Agent Smith has somehow escaped deletion, has become more powerful than before and has fixed Neo as his next target.",44.605,"Adventure, Action, Thriller, Science Fiction","Village Roadshow Pictures, Silver Pictures, NPV Entertainment",United States of America,"English, French"
4520274,Madagascar,6.892,10103,Released,5/25/2005,542063846,FALSE,75000000,tt0351283,en,Madagascar,"Alex the lion is the king of the urban jungle, the main attraction at New York's Central Park Zoo. He and his best friends—Marty the zebra, Melman the giraffe and Gloria the hippo—have spent their whole lives in blissful captivity before an admiring public and with regular meals provided for them. Not content to leave well enough alone, Marty lets his curiosity get the better of him and makes his escape—with the help of some prodigious penguins—to explore the world.",54.83,"Family, Animation, Adventure, Comedy","DreamWorks Pictures, Pacific Data Images, DreamWorks Animation",United States of America,"English, French, German, Portuguese, Spanish"
4520275,The Theory of Everything,7.86,10069,Released,11/26/2014,123726688,FALSE,15000000,tt2980516,en,The Theory of Everything,"The Theory of Everything is the extraordinary story of one of the world’s greatest living minds, the renowned astrophysicist Stephen Hawking, who falls deeply in love with fellow Cambridge student Jane Wilde.",20.867,"Drama, Romance",Working Title Films,United Kingdom,"Latin, English, French, Italian"
4520276,Nightcrawler,7.703,10032,Released,10/23/2014,50300000,FALSE,8500000,tt2872718,en,Nightcrawler,"When Lou Bloom, desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. Aiding him in his effort is Nina, a TV-news veteran.",44.274,"Crime, Drama, Thriller","Sierra/Affinity, Bold Films",United States of America,English
